"date","time","ID1","behavior"
"12/12/2017","13:28:14","Fons","coprophagy"
"12/12/2017","13:29:46","Tushi","coprophagy"
"12/12/2017","13:31:26","Moniek","coprophagy"
"12/12/2017","13:31:35","Raimee","coprophagy"
"12/12/2017","13:34:36","Giambo","coprophagy"
"12/12/2017","13:40:14","Gaby","coprophagy"
"12/12/2017","13:42:37","Roosje","coprophagy"
"12/12/2017","13:49:12","Fons","coprophagy"
"12/12/2017","14:18:03","Erika","coprophagy"
"14/12/2017","11:34:11","Jing","coprophagy"
"14/12/2017","12:05:32","Fons","coprophagy"
"14/12/2017","12:19:31","Roosje","coprophagy"
"08/01/2018","10:53:10","Jing","coprophagy"
"08/01/2018","10:56:40","Jing","coprophagy"
"08/01/2018","10:56:48","Fons","coprophagy"
"09/01/2018","14:35:41","Fons","coprophagy"
"09/01/2018","14:37:07","Moniek","coprophagy"
"09/01/2018","14:38:22","Fons","coprophagy"
"09/01/2018","14:38:25","Morami","coprophagy"
"09/01/2018","14:48:24","Fons","coprophagy"
"09/01/2018","15:02:20","Gaby","coprophagy"
"09/01/2018","15:33:18","Giambo","coprophagy"
"09/01/2018","15:35:53","Tushi","coprophagy"
"09/01/2018","15:44:57","Moniek","coprophagy"
"09/01/2018","15:58:07","Roosje","coprophagy"
"11/01/2018","13:05:34","Fons","coprophagy"
"11/01/2018","13:14:07","Jing","coprophagy"
"12/01/2018","13:43:33","Morami","coprophagy"
"12/01/2018","14:19:12","Jing","coprophagy"
"12/01/2018","14:25:02","Fons","coprophagy"
"12/01/2018","15:02:52","Jing","coprophagy"
"19/01/2018","14:15:04","Tesua","coprophagy"
"15/01/2018","14:30:58","Fons","coprophagy"
"15/01/2018","14:42:57","Jing","coprophagy"
"15/01/2018","14:43:01","Morami","coprophagy"
"15/01/2018","15:19:18","Tushi","coprophagy"
"15/01/2018","15:19:30","Gaby","coprophagy"
"15/01/2018","15:55:18","Fons","coprophagy"
"18/01/2018","10:22:41","Roosje","coprophagy"
"18/01/2018","10:25:08","Tushi","coprophagy"
"19/01/2018","13:05:28","Morami","coprophagy"
"19/01/2018","13:05:58","Moniek","coprophagy"
"19/01/2018","13:06:02","Roosje","coprophagy"
"19/01/2018","13:08:56","Gaby","coprophagy"
"19/01/2018","13:09:27","Jing","coprophagy"
"19/01/2018","13:31:46","Tushi","coprophagy"
"19/01/2018","13:37:39","Tushi","coprophagy"
"19/01/2018","13:39:58","Moniek","coprophagy"
"19/01/2018","13:57:23","Morami","coprophagy"
"19/01/2018","14:02:38","Morami","coprophagy"
"19/01/2018","14:14:20","Fons","coprophagy"
"19/01/2018","14:14:25","Jing","coprophagy"
"25/01/2018","15:49:11","Tesua","coprophagy"
"22/01/2018","13:26:06","Fons","coprophagy"
"22/01/2018","13:26:38","Jing","coprophagy"
"22/01/2018","13:27:54","Tushi","coprophagy"
"22/01/2018","13:29:37","Gaby","coprophagy"
"22/01/2018","14:27:39","Morami","coprophagy"
"22/01/2018","14:36:24","Giambo","coprophagy"
"23/01/2018","11:56:05","Gaby","coprophagy"
"23/01/2018","11:59:39","Roosje","coprophagy"
"23/01/2018","12:01:56","Gaby","coprophagy"
"23/01/2018","12:02:44","Roosje","coprophagy"
"23/01/2018","12:07:06","Gaby","coprophagy"
"23/01/2018","12:20:01","Roosje","coprophagy"
"23/01/2018","12:24:27","Roosje","coprophagy"
"23/01/2018","12:36:27","Tushi","coprophagy"
"23/01/2018","12:42:22","Morami","coprophagy"
"25/01/2018","14:41:09","Jing","coprophagy"
"25/01/2018","15:10:46","Gaby","coprophagy"
"25/01/2018","15:35:03","Morami","coprophagy"
"25/01/2018","15:41:20","Tushi","coprophagy"
"08/02/2018","12:16:40","Tesua","manipulate-feces"
"01/02/2018","11:18:01","Roosje","coprophagy"
"06/02/2018","10:30:25","Fons","coprophagy"
"06/02/2018","11:06:47","Roosje","coprophagy"
"06/02/2018","11:30:42","Jing","coprophagy"
"06/02/2018","11:36:04","Giambo","coprophagy"
"06/02/2018","11:43:44","Gaby","coprophagy"
"08/02/2018","12:01:05","Fons","coprophagy"
"08/02/2018","12:11:37","Roosje","coprophagy"
"08/02/2018","12:12:00","Geisha","coprophagy"
"08/02/2018","12:19:33","Tesua","coprophagy"
"08/02/2018","12:22:47","Morami","coprophagy"
"08/02/2018","13:14:32","Geisha","coprophagy"
"08/02/2018","13:20:29","Jing","coprophagy"
"08/02/2018","13:21:22","Fons","coprophagy"
"08/02/2018","13:23:09","Gaby","coprophagy"
"08/02/2018","13:23:27","Tushi","coprophagy"
"08/02/2018","13:27:52","Fons","coprophagy"
"08/02/2018","13:28:06","Gaby","coprophagy"
"08/02/2018","13:29:49","Morami","coprophagy"
"13/02/2018","13:24:49","Fons","coprophagy"
"13/02/2018","13:30:59","Morami","coprophagy"
"13/02/2018","13:34:22","Tushi","coprophagy"
"13/02/2018","13:35:21","Raimee","coprophagy"
"13/02/2018","13:36:06","Tushi","coprophagy"
"13/02/2018","13:44:51","Moniek","coprophagy"
"13/02/2018","13:51:50","Moniek","coprophagy"
"13/02/2018","14:21:17","Fons","coprophagy"
"15/02/2018","11:41:50","Gaby","coprophagy"
"15/02/2018","12:17:41","Morami","coprophagy"
"16/02/2018","10:57:10","Fons","coprophagy"
"20/02/2018","12:32:52","Roosje","coprophagy"
"20/02/2018","13:15:16","Raimee","coprophagy"
"22/02/2018","13:22:45","Morami","coprophagy"
"22/02/2018","13:27:22","Raimee","coprophagy"
"22/02/2018","13:37:10","Fons","coprophagy"
"23/02/2018","13:47:07","Morami","coprophagy"
"23/02/2018","13:53:02","Gaby","coprophagy"
"23/02/2018","14:46:38","Morami","coprophagy"
"23/02/2018","14:54:42","Tushi","coprophagy"
"26/02/2018","14:52:05","Morami","coprophagy"
"26/02/2018","14:54:28","Fons","coprophagy"
"26/02/2018","14:55:34","Morami","coprophagy"
"26/02/2018","15:01:16","Geisha","coprophagy"
"26/02/2018","15:06:00","Jing","coprophagy"
"26/02/2018","15:07:45","Gaby","coprophagy"
"26/02/2018","15:36:26","Moni","coprophagy"
"02/03/2018","09:35:25","Moniek","coprophagy"
"05/03/2018","13:46:34","Morami","coprophagy"
"05/03/2018","13:48:53","Gaby","coprophagy"
"05/03/2018","14:03:57","Giambo","coprophagy"
"05/03/2018","14:23:43","Gaby","coprophagy"
"05/03/2018","14:26:37","Moniek","coprophagy"
"06/03/2018","10:32:36","Fons","coprophagy"
"06/03/2018","10:40:41","Jing","coprophagy"
"06/03/2018","11:37:21","Morami","coprophagy"
"09/03/2018","10:00:37","Roosje","coprophagy"
"13/03/2018","13:16:19","Jimmie","coprophagy"
"13/03/2018","13:23:11","Tesua","coprophagy"
"13/03/2018","13:58:12","Roosje","coprophagy"
"20/03/2018","11:45:55","Jing","coprophagy"
"23/03/2018","14:22:21","Roosje","coprophagy"
"23/03/2018","14:28:13","Roosje","coprophagy"
"23/03/2018","14:29:43","Moniek","coprophagy"
"23/03/2018","14:41:53","Tesua","coprophagy"
"23/03/2018","14:43:11","Roosje","coprophagy"
"23/03/2018","15:12:14","Morami","coprophagy"
"23/03/2018","15:27:29","Tushi","coprophagy"
"23/03/2018","15:28:03","Gaby","coprophagy"
"26/03/2018","14:38:13","Geisha","coprophagy"
"26/03/2018","14:39:31","Tesua","coprophagy"
"26/03/2018","14:59:56","Fons","coprophagy"
"26/03/2018","15:18:07","Morami","coprophagy"
"26/03/2018","15:57:11","Moniek","coprophagy"
"27/03/2018","11:57:45","Fons","coprophagy"
"27/03/2018","12:42:07","Morami","coprophagy"
"27/03/2018","12:43:03","Moni","coprophagy"
"29/03/2018","13:12:57","Fons","coprophagy"
"29/03/2018","13:39:46","Morami","coprophagy"
"03/04/2018","11:33:49","Moniek","coprophagy"
"03/04/2018","11:34:19","Fons","coprophagy"
"05/04/2018","13:09:26","Morami","coprophagy"
"06/04/2018","14:07:07","Fons","coprophagy"
"09/04/2018","15:38:10","Gaby","coprophagy"
"09/04/2018","16:10:44","Tushi","coprophagy"
"09/04/2018","16:11:00","Gaby","coprophagy"
"09/04/2018","16:26:58","Jing","coprophagy"
"09/04/2018","16:36:12","Moniek","coprophagy"
"09/04/2018","16:36:48","Jimmie","coprophagy"
"09/04/2018","16:37:31","Jing","coprophagy"
"10/04/2018","16:07:30","Moni","coprophagy"
"12/04/2018","15:03:58","Fons","coprophagy"
"13/04/2018","12:55:55","Fons","coprophagy"
"13/04/2018","13:00:52","Gaby","coprophagy"
"16/04/2018","11:18:18","Morami","coprophagy"
"16/04/2018","11:23:51","Fons","coprophagy"
"20/04/2018","10:52:27","Gaby","coprophagy"
"20/04/2018","11:11:25","Jing","coprophagy"
"20/04/2018","11:41:34","Fons","coprophagy"
"20/04/2018","11:46:26","Fons","coprophagy"
"23/04/2018","12:12:02","Fons","coprophagy"
"23/04/2018","12:13:38","Fons","coprophagy"
"23/04/2018","12:18:21","Fons","coprophagy"
"23/04/2018","13:05:02","Roosje","coprophagy"
"23/04/2018","13:15:36","Jing","coprophagy"
"24/04/2018","13:48:27","Moniek","coprophagy"
"24/04/2018","13:56:02","Raimee","coprophagy"
"24/04/2018","14:16:54","Tesua","coprophagy"
"24/04/2018","14:25:00","Morami","coprophagy"
"24/04/2018","14:27:01","Erika","coprophagy"
"26/04/2018","16:00:58","Fons","coprophagy"
"26/04/2018","16:03:25","Moniek","coprophagy"
"26/04/2018","16:04:27","Moniek","coprophagy"
"26/04/2018","16:08:26","Morami","coprophagy"
"26/04/2018","16:38:07","Fons","coprophagy"
"26/04/2018","16:40:50","Erika","coprophagy"
"26/04/2018","16:41:42","Erika","coprophagy"
"30/04/2018","15:53:40","Morami","coprophagy"
"30/04/2018","16:02:44","Gaby","coprophagy"
"30/04/2018","16:07:30","Morami","coprophagy"
"30/04/2018","16:46:54","Erika","coprophagy"
"30/04/2018","16:58:12","Gaby","coprophagy"
"04/05/2018","12:23:09","Fons","coprophagy"
"08/05/2018","15:47:17","Fons","coprophagy"
"08/05/2018","16:39:27","Jimmie","coprophagy"
"08/05/2018","16:50:41","Fons","coprophagy"
"08/05/2018","16:50:45","Jing","coprophagy"
"11/05/2018","12:46:08","Morami","coprophagy"
"11/05/2018","13:16:33","Jing","coprophagy"
"11/05/2018","13:17:07","Jing","coprophagy"
"11/05/2018","13:24:10","Raimee","coprophagy"
"14/05/2018","14:46:24","Fons","coprophagy"
"15/05/2018","12:46:58","Geisha","coprophagy"
"15/05/2018","12:52:14","Jing","coprophagy"
"15/05/2018","13:05:54","Moniek","coprophagy"
"15/05/2018","13:06:03","Gaby","coprophagy"
"18/05/2018","15:57:54","Jing","coprophagy"
"18/05/2018","16:21:34","Fons","coprophagy"
"18/05/2018","16:26:41","Raimee","coprophagy"
"22/05/2018","12:32:55","Gaby","coprophagy"
"22/05/2018","13:25:21","Fons","coprophagy"
"22/05/2018","13:25:52","Jing","coprophagy"
"25/05/2018","10:24:03","Fons","coprophagy"
"28/05/2018","12:05:34","Raimee","coprophagy"
"21/11/2017","10:08:56","Moniek","clap"
"28/11/2017","14:10:23","Moniek","clap"
"28/11/2017","14:13:43","Moniek","clap"
"28/11/2017","14:15:10","Moniek","clap"
"01/12/2017","09:47:55","Moniek","clap"
"07/12/2017","09:14:09","Moniek","clap"
"07/12/2017","09:24:13","Moniek","clap"
"07/12/2017","10:08:12","Geisha","clap"
"14/12/2017","11:27:46","Tushi","clap"
"16/01/2018","11:29:49","Moniek","clap"
"16/01/2018","11:36:34","Moniek","clap"
"16/01/2018","11:37:33","Moniek","clap"
"16/01/2018","11:37:40","Moniek","clap"
"23/01/2018","11:38:10","Moniek","clap"
"23/01/2018","11:38:36","Moniek","clap"
"23/01/2018","11:38:46","Moniek","clap"
"23/01/2018","11:39:41","Moniek","clap"
"16/02/2018","09:39:01","Moniek","clap"
"16/02/2018","09:40:54","Moniek","clap"
"16/02/2018","09:42:07","Moniek","clap"
"16/02/2018","09:42:51","Moniek","clap"
"01/03/2018","11:57:02","Moniek","clap"
"05/03/2018","14:53:41","Moniek","clap"
"09/03/2018","09:57:16","Moniek","clap"
"12/03/2018","12:04:29","Geisha","clap"
"13/03/2018","14:05:37","Moniek","clap"
"27/03/2018","11:36:29","Moniek","clap"
"27/03/2018","12:19:41","Moniek","clap"
"27/03/2018","12:19:44","Moniek","clap"
"27/03/2018","12:21:30","Moniek","clap"
"29/03/2018","13:02:02","Geisha","clap"
"29/03/2018","13:47:24","Moniek","clap"
"30/03/2018","10:50:33","Moniek","clap"
"30/03/2018","10:50:38","Moniek","clap"
"30/03/2018","10:50:42","Moniek","clap"
"30/03/2018","10:51:45","Moniek","clap"
"03/04/2018","10:36:53","Moniek","clap"
"03/04/2018","10:38:03","Moniek","clap"
"03/04/2018","10:47:55","Moniek","clap"
"03/04/2018","11:22:40","Moniek","clap"
"03/04/2018","11:24:10","Moniek","clap"
"03/04/2018","11:24:14","Moniek","clap"
"03/04/2018","11:24:26","Moniek","clap"
"03/04/2018","11:24:58","Moniek","clap"
"03/04/2018","11:26:26","Moniek","clap"
"03/04/2018","11:26:58","Moniek","clap"
"03/04/2018","11:27:30","Moniek","clap"
"13/04/2018","13:18:43","Moniek","clap"
"13/04/2018","13:21:22","Moniek","clap"
"07/05/2018","14:07:54","Gaby","clap"
"17/05/2018","13:55:48","Moniek","clap"
"17/05/2018","13:55:58","Moniek","clap"
"20/11/2017","12:22:14","Raimee","body-manipulation"
"20/11/2017","12:28:28","Moni","body-manipulation"
"21/11/2017","11:23:52","Moni","body-manipulation"
"23/11/2017","10:42:15","Moni","body-manipulation"
"23/11/2017","11:02:27","Moni","body-manipulation"
"23/11/2017","11:06:05","Moni","body-manipulation"
"23/11/2017","11:13:19","Moni","body-manipulation"
"23/11/2017","11:21:11","Moni","body-manipulation"
"23/11/2017","11:22:37","Moni","body-manipulation"
"23/11/2017","11:31:07","Moni","body-manipulation"
"24/11/2017","13:37:12","Moni","body-manipulation"
"24/11/2017","14:01:20","Moni","body-manipulation"
"24/11/2017","14:58:03","Tushi","body-manipulation"
"27/11/2017","15:12:08","Moni","body-manipulation"
"30/11/2017","11:20:15","Moni","body-manipulation"
"30/11/2017","11:23:39","Moni","body-manipulation"
"07/12/2017","10:32:37","Raimee","body-manipulation"
"14/12/2017","11:26:04","Tushi","body-manipulation"
"14/12/2017","11:40:53","Jimmie","body-manipulation"
"14/12/2017","12:16:23","Moni","body-manipulation"
"14/12/2017","12:25:39","Moni","body-manipulation"
"08/01/2018","10:58:47","Roosje","body-manipulation"
"08/01/2018","11:23:24","Moni","body-manipulation"
"08/01/2018","11:33:23","Moni","body-manipulation"
"08/01/2018","11:37:34","Moni","body-manipulation"
"08/01/2018","11:37:46","Tushi","body-manipulation"
"08/01/2018","11:58:37","Moni","body-manipulation"
"11/01/2018","12:22:08","Tushi","body-manipulation"
"11/01/2018","12:50:21","Moniek","body-manipulation"
"11/01/2018","12:50:43","Moniek","body-manipulation"
"16/01/2018","11:22:01","Moni","body-manipulation"
"16/01/2018","11:44:49","Moni","body-manipulation"
"16/01/2018","11:49:21","Moni","body-manipulation"
"16/01/2018","11:53:37","Moni","body-manipulation"
"16/01/2018","11:53:52","Moni","body-manipulation"
"16/01/2018","11:58:19","Moni","body-manipulation"
"16/01/2018","11:59:41","Moni","body-manipulation"
"16/01/2018","12:02:58","Moni","body-manipulation"
"18/01/2018","09:36:51","Moni","body-manipulation"
"18/01/2018","09:37:33","Moni","body-manipulation"
"18/01/2018","10:33:56","Moni","body-manipulation"
"18/01/2018","10:34:41","Moni","body-manipulation"
"19/01/2018","12:57:21","Moni","body-manipulation"
"19/01/2018","14:03:44","Tushi","body-manipulation"
"22/01/2018","13:26:51","Tushi","body-manipulation"
"22/01/2018","14:36:41","Moni","body-manipulation"
"23/01/2018","11:49:15","Moni","body-manipulation"
"23/01/2018","12:41:38","Moniek","body-manipulation"
"25/01/2018","15:03:35","Tesua","body-manipulation"
"25/01/2018","15:39:28","Tesua","body-manipulation"
"25/01/2018","15:56:27","Moni","body-manipulation"
"01/02/2018","11:15:35","Moni","body-manipulation"
"01/02/2018","11:52:54","Moni","body-manipulation"
"06/02/2018","10:30:10","Moni","body-manipulation"
"06/02/2018","11:19:32","Tesua","body-manipulation"
"06/02/2018","11:33:58","Jing","body-manipulation"
"15/02/2018","11:54:37","Moni","body-manipulation"
"15/02/2018","11:56:08","Moni","body-manipulation"
"15/02/2018","11:59:29","Moni","body-manipulation"
"20/02/2018","13:51:39","Moni","body-manipulation"
"22/02/2018","13:23:44","Raimee","body-manipulation"
"23/02/2018","13:51:22","Moni","body-manipulation"
"23/02/2018","14:15:57","Moni","body-manipulation"
"23/02/2018","15:08:40","Moni","body-manipulation"
"26/02/2018","15:33:05","Moni","body-manipulation"
"02/03/2018","10:13:48","Gaby","body-manipulation"
"02/03/2018","10:36:19","Moni","body-manipulation"
"13/03/2018","14:29:15","Moni","body-manipulation"
"22/03/2018","12:31:46","Moni","body-manipulation"
"22/03/2018","12:51:50","Moni","body-manipulation"
"22/03/2018","13:03:35","Moni","body-manipulation"
"23/03/2018","14:52:10","Moni","body-manipulation"
"23/03/2018","15:18:04","Moni","body-manipulation"
"26/03/2018","14:58:01","Moni","body-manipulation"
"27/03/2018","11:36:32","Moniek","body-manipulation"
"27/03/2018","12:19:28","Moniek","body-manipulation"
"27/03/2018","12:19:46","Moniek","body-manipulation"
"27/03/2018","12:21:41","Moniek","body-manipulation"
"29/03/2018","13:52:13","Moni","body-manipulation"
"03/04/2018","10:37:39","Moniek","body-manipulation"
"03/04/2018","10:37:47","Tushi","body-manipulation"
"03/04/2018","11:24:21","Moniek","body-manipulation"
"05/04/2018","12:15:30","Gaby","body-manipulation"
"05/04/2018","12:29:23","Jimmie","body-manipulation"
"09/04/2018","16:10:49","Raimee","body-manipulation"
"10/04/2018","16:29:38","Moni","body-manipulation"
"12/04/2018","15:04:15","Giambo","body-manipulation"
"12/04/2018","15:06:01","Raimee","body-manipulation"
"13/04/2018","13:19:09","Moni","body-manipulation"
"13/04/2018","13:21:27","Moniek","body-manipulation"
"13/04/2018","13:24:40","Moni","body-manipulation"
"16/04/2018","11:12:58","Moniek","body-manipulation"
"16/04/2018","11:15:18","Moniek","body-manipulation"
"16/04/2018","11:29:46","Tushi","body-manipulation"
"24/04/2018","14:21:09","Tesua","body-manipulation"
"24/04/2018","14:27:15","Moni","body-manipulation"
"26/04/2018","16:03:37","Moni","body-manipulation"
"26/04/2018","16:14:37","Moni","body-manipulation"
"26/04/2018","16:15:46","Moni","body-manipulation"
"26/04/2018","16:19:29","Moni","body-manipulation"
"01/05/2018","14:01:39","Moniek","body-manipulation"
"01/05/2018","14:02:05","Moniek","body-manipulation"
"01/05/2018","14:02:22","Moniek","body-manipulation"
"03/05/2018","10:10:38","Moniek","body-manipulation"
"03/05/2018","10:12:05","Tushi","body-manipulation"
"17/05/2018","14:29:48","Moni","body-manipulation"
"18/05/2018","16:19:42","Moni","body-manipulation"
"22/05/2018","12:22:09","Moni","body-manipulation"
"24/05/2018","10:17:57","Moniek","body-manipulation"
"24/05/2018","10:21:09","Moniek","body-manipulation"
"24/05/2018","11:04:17","Raimee","body-manipulation"
"24/05/2018","11:18:15","Raimee","body-manipulation"
"25/05/2018","10:32:21","Moni","body-manipulation"
